timestamp,price,portfolio_value,cash,position,action
2025-07-29 12:45:00,118863.2,100000.0,[98136.56550043],[0.00079139],[0.15501277]
2025-07-29 13:00:00,118836.5,100000.0,[98136.56550043],[0.00079139],[-0.52705292]
2025-07-29 13:15:00,118902.3,100000.0,[98136.56550043],[0.00079139],[-0.92594816]
2025-07-29 13:30:00,118797.0,100000.0,[98136.56550043],[0.00079139],[-0.27622944]
2025-07-29 13:45:00,118590.0,100000.0,[98136.56550043],[0.00079139],[-0.66433387]
2025-07-29 14:15:00,118224.9,100000.0,[98136.56550043],[0.00079139],[-0.04662898]
2025-07-29 14:30:00,118213.1,100000.0,[98136.56550043],[0.00079139],[-0.94553559]
2025-07-29 14:45:00,117781.6,100000.0,[98136.56550043],[0.00079139],[-0.34451802]
2025-07-29 15:00:00,117729.0,100000.0,[98136.56550043],[0.00079139],[-0.60957227]
2025-07-29 15:15:00,117489.6,100000.0,[98136.56550043],[0.00079139],[-0.86788045]
2025-07-29 15:45:00,117346.5,100000.0,[98136.56550043],[0.00079139],[0.7105582]
2025-07-29 16:00:00,117395.7,100000.0,[98136.56550043],[0.00079139],[-0.75316971]
2025-07-29 16:15:00,117302.4,100000.0,[98136.56550043],[0.00079139],[-0.15057194]
2025-07-29 16:30:00,117430.0,100000.0,[98136.56550043],[0.00079139],[-0.76588976]
2025-07-29 16:45:00,117705.4,100000.0,[98136.56550043],[0.00079139],[0.54466379]
2025-07-29 17:00:00,117860.1,100000.0,[98136.56550043],[0.00079139],[-0.56279425]
2025-07-29 17:15:00,117875.8,100000.0,[98136.56550043],[0.00079139],[-0.01188986]
2025-07-29 17:30:00,117629.9,100000.0,[98136.56550043],[0.00079139],[0.62620184]
2025-07-29 17:45:00,117723.6,100000.0,[98136.56550043],[0.00079139],[-0.96912958]
2025-07-29 18:00:00,117557.8,100000.0,[98136.56550043],[0.00079139],[0.98198696]
2025-07-29 18:15:00,117687.6,100000.0,[98136.56550043],[0.00079139],[-0.67561338]
2025-07-29 18:30:00,117649.0,100000.0,[98136.56550043],[0.00079139],[-0.26552315]
2025-07-29 18:45:00,117558.7,100000.0,[98136.56550043],[0.00079139],[0.58891387]
2025-07-29 19:00:00,117746.6,100000.0,[98136.56550043],[0.00079139],[0.26957341]
2025-07-29 19:15:00,117414.8,100000.0,[98136.56550043],[0.00079139],[0.78911539]
2025-07-29 19:30:00,117515.1,100000.0,[98136.56550043],[0.00079139],[-0.36167817]
2025-07-29 19:45:00,117481.3,100000.0,[98136.56550043],[0.00079139],[0.1450487]
2025-07-29 20:00:00,117185.8,100000.0,[98136.56550043],[0.00079139],[0.32991473]
2025-07-29 20:15:00,117515.6,100000.0,[98136.56550043],[0.00079139],[0.24114323]
2025-07-29 20:30:00,117169.6,100000.0,[98136.56550043],[0.00079139],[-0.27754716]
2025-07-29 20:45:00,117474.5,100000.0,[98136.56550043],[0.00079139],[0.44266099]
2025-07-29 21:00:00,117385.4,100000.0,[98136.56550043],[0.00079139],[0.05287517]
2025-07-29 21:15:00,117313.8,100000.0,[98136.56550043],[0.00079139],[-0.47333043]
2025-07-29 21:30:00,117220.1,100000.0,[98136.56550043],[0.00079139],[0.22580577]
2025-07-29 21:45:00,117555.1,100000.0,[98136.56550043],[0.00079139],[0.2659691]
2025-07-29 22:00:00,117417.4,100000.0,[98136.56550043],[0.00079139],[-0.43533671]
2025-07-29 22:15:00,117686.2,100000.0,[98136.56550043],[0.00079139],[0.11968426]
2025-07-29 22:30:00,117701.6,100000.0,[98136.56550043],[0.00079139],[-0.42595065]
2025-07-29 22:45:00,117801.5,100000.0,[98136.56550043],[0.00079139],[0.09520112]
2025-07-29 23:00:00,117789.7,100000.0,[98136.56550043],[0.00079139],[-0.03511459]
2025-07-29 23:15:00,117887.9,100000.0,[98136.56550043],[0.00079139],[-0.31168114]
2025-07-29 23:30:00,117717.0,100000.0,[98136.56550043],[0.00079139],[-0.72269126]
2025-07-29 23:45:00,117897.0,100000.0,[98136.56550043],[0.00079139],[-0.59604089]
2025-07-30 00:00:00,117910.1,100000.0,[98136.56550043],[0.00079139],[-0.95242278]
